0,1
0,1
0,1
0,0
0,1
0,1
0,1
0,1
0,1
180,1
180,13
180,13
180,13
180,13
180,13
180,14
180,14
180,15
180,15
180,16
180,18
180,18
180,18
180,20
180,21
180,22
180,24
180,25
180,26
180,28
180,31
180,34
180,35
180,38
180,38
180,41
180,40
180,45
180,47
180,47
180,50
180,53
180,55
180,57
180,60
180,62
180,65
180,67
180,69
180,72
180,74
180,77
180,80
180,83
180,86
180,89
180,92
180,94
180,97
180,100
180,103
180,106
180,109
180,111
180,115
180,118
180,121
180,124
180,126
180,130
180,133
180,135
180,138
180,142
180,146
180,148
180,152
180,155
180,159
180,167
180,171
180,158
180,159
180,144
180,175
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,178
0,180
0,179
0,160
0,162
0,162
0,161
0,160
0,158
0,158
0,159
0,156
0,155
0,154
0,152
0,153
0,151
0,151
0,149
0,147
0,144
0,144
0,141
0,139
0,137
0,135
0,132
0,130
0,128
0,125
0,123
0,120
0,117
0,115
0,112
0,110
0,107
0,104
0,101
0,98
0,96
0,93
0,91
0,88
0,85
0,83
0,80
0,77
0,74
0,72
0,69
0,66
0,63
0,61
0,58
0,55
0,52
0,51
0,47
0,45
0,42
0,41
0,36
0,35
0,31
0,28
0,26
0,15
0,11
0,6
0,11
0,4
0,4
0,4
0,4
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
180,1
180,13
180,13
180,15
180,16
180,15
180,17
180,16
180,18
180,19
180,20
180,20
180,21
180,22
180,23
180,26
180,26
180,28
180,31
180,31
180,32
180,34
180,36
180,36
180,35
180,39
180,40
180,45
180,44
180,47
180,49
180,51
180,54
180,57
180,59
180,62
180,65
180,65
180,69
180,71
180,73
180,75
180,78
180,80
180,83
180,86
180,89
180,91
180,94
180,96
180,99
180,102
180,104
180,107
180,110
180,113
180,116
180,119
180,121
180,124
180,127
180,130
180,133
180,136
180,138
180,141
180,144
180,147
180,151
180,154
180,156
180,164
180,168
180,172
180,174
180,161
180,159
180,175
180,161
180,173
180,180
180,179
180,179
180,174
180,178
180,178
180,178
180,179
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,179
180,180
180,180
180,180
180,180
180,180
180,180
0,180
0,180
0,161
0,161
0,160
0,161
0,160
0,161
0,156
0,157
0,156
0,155
0,154
0,155
0,150
0,150
0,147
0,146
0,147
0,146
0,145
0,141
0,139
0,137
0,134
0,134
0,131
0,129
0,126
0,124
0,121
0,118
0,116
0,114
0,110
0,108
0,106
0,103
0,100
0,98
0,96
0,92
0,90
0,87
0,85
0,82
0,80
0,78
0,74
0,71
0,69
0,66
0,64
0,61
0,58
0,57
0,52
0,51
0,48
0,45
0,45
0,39
0,38
0,34
0,32
0,31
0,20
0,14
0,14
0,20
0,14
0,4
0,2
0,5
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
180,1
180,13
180,13
180,13
180,13
180,13
180,15
180,15
180,15
180,16
180,16
180,17
180,19
180,20
180,20
180,24
180,23
180,24
180,28
180,29
180,30
180,33
180,35
180,36
180,41
180,40
180,43
180,46
180,47
180,49
180,49
180,52
180,55
180,57
180,60
180,62
180,64
180,66
180,69
180,71
180,74
180,76
180,79
180,82
180,84
180,88
180,90
180,93
180,96
180,98
180,101
180,104
180,107
180,110
180,113
180,116
180,119
180,121
180,125
180,128
180,130
180,134
180,137
180,140
180,143
180,146
180,149
180,152
180,155
180,159
180,167
180,171
180,164
180,175
180,161
180,176
180,179
180,179
180,178
180,159
180,178
180,178
180,174
180,178
180,179
180,178
180,158
180,178
180,178
180,178
180,178
180,172
180,178
180,178
180,177
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
0,180
0,180
0,159
0,159
0,159
0,159
0,158
0,159
0,156
0,155
0,155
0,156
0,150
0,152
0,150
0,148
0,149
0,146
0,143
0,142
0,140
0,139
0,137
0,135
0,132
0,130
0,128
0,124
0,122
0,119
0,117
0,113
0,112
0,109
0,106
0,104
0,101
0,98
0,96
0,93
0,90
0,87
0,84
0,81
0,79
0,76
0,74
0,70
0,67
0,64
0,63
0,60
0,56
0,53
0,51
0,49
0,46
0,43
0,39
0,36
0,34
0,32
0,29
0,26
0,22
0,13
0,10
0,20
0,11
0,4
0,8
0,4
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,0
0,1
0,1
0,1
0,1
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
180,1
180,13
180,13
180,13
180,13
180,14
180,13
180,14
180,14
180,15
180,16
180,16
180,18
180,19
180,20
180,21
180,23
180,24
180,26
180,26
180,28
180,30
180,33
180,34
180,38
180,37
180,39
180,41
180,43
180,45
180,48
180,50
180,52
180,55
180,57
180,59
180,62
180,64
180,67
180,69
180,72
180,75
180,77
180,80
180,83
180,86
180,89
180,92
180,94
180,97
180,100
180,103
180,106
180,109
180,112
180,115
180,118
180,121
180,123
180,127
180,130
180,133
180,136
180,139
180,142
180,146
180,148
180,151
180,155
180,160
180,167
180,172
180,168
180,175
180,185
180,178
180,171
180,173
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,178
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
0,180
0,180
0,159
0,160
0,159
0,158
0,159
0,159
0,159
0,156
0,156
0,155
0,152
0,152
0,150
0,148
0,148
0,147
0,146
0,144
0,142
0,141
0,138
0,135
0,133
0,130
0,128
0,126
0,123
0,121
0,118
0,115
0,112
0,110
0,107
0,105
0,101
0,99
0,96
0,94
0,91
0,88
0,85
0,82
0,79
0,76
0,74
0,71
0,68
0,66
0,62
0,60
0,57
0,54
0,52
0,49
0,46
0,43
0,40
0,37
0,34
0,33
0,29
0,26
0,22
0,16
0,10
0,10
0,9
0,5
0,2
0,4
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
180,1
180,14
180,14
180,13
180,14
180,14
180,14
180,14
180,16
180,17
180,16
180,18
180,20
180,21
180,21
180,23
180,24
180,27
180,30
180,31
180,30
180,35
180,34
180,36
180,38
180,42
180,42
180,44
180,45
180,49
180,50
180,52
180,55
180,56
180,59
180,61
180,64
180,66
180,69
180,71
180,73
180,76
180,79
180,81
180,84
180,87
180,90
180,93
180,96
180,98
180,101
180,104
180,107
180,110
180,113
180,116
180,119
180,121
180,124
180,128
180,130
180,134
180,136
180,139
180,143
180,146
180,149
180,152
180,155
180,159
180,168
180,171
180,161
180,165
180,158
180,176
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
0,180
0,159
0,160
0,160
0,161
0,159
0,158
0,159
0,156
0,157
0,155
0,156
0,152
0,153
0,150
0,150
0,148
0,147
0,144
0,142
0,141
0,139
0,136
0,133
0,130
0,128
0,126
0,124
0,121
0,119
0,116
0,114
0,111
0,108
0,106
0,103
0,100
0,98
0,95
0,92
0,89
0,87
0,84
0,81
0,78
0,75
0,73
0,70
0,67
0,66
0,62
0,59
0,58
0,53
0,51
0,48
0,46
0,43
0,39
0,39
0,34
0,31
0,29
0,26
0,17
0,13
0,8
0,7
0,14
0,4
0,6
0,4
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
180,1
180,13
180,13
180,14
180,13
180,15
180,15
180,15
180,16
180,17
180,20
180,21
180,21
180,23
180,23
180,26
180,27
180,29
180,29
180,31
180,34
180,37
180,36
180,39
180,39
180,44
180,43
180,45
180,47
180,48
180,53
180,54
180,54
180,58
180,61
180,63
180,65
180,68
180,69
180,72
180,74
180,76
180,79
180,81
180,84
180,87
180,89
180,92
180,95
180,97
180,101
180,103
180,106
180,109
180,112
180,115
180,117
180,120
180,123
180,126
180,129
180,132
180,135
180,138
180,141
180,144
180,148
180,151
180,153
180,156
180,161
180,168
180,172
180,171
180,165
180,165
180,173
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,179
180,180
0,180
0,161
0,161
0,161
0,161
0,159
0,161
0,159
0,159
0,156
0,155
0,153
0,151
0,151
0,150
0,149
0,146
0,146
0,144
0,143
0,141
0,139
0,137
0,135
0,132
0,130
0,127
0,125
0,122
0,119
0,117
0,114
0,111
0,109
0,106
0,103
0,101
0,98
0,96
0,93
0,90
0,88
0,84
0,82
0,79
0,77
0,73
0,71
0,68
0,66
0,63
0,60
0,58
0,53
0,53
0,49
0,46
0,45
0,41
0,39
0,36
0,32
0,32
0,26
0,19
0,13
0,19
0,-10
0,16
0,4
0,2
0,4
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
180,1
180,1
180,13
180,14
180,14
180,15
180,14
180,18
180,19
180,20
180,20
180,19
180,21
180,24
180,24
180,27
180,28
180,26
180,27
180,33
180,30
180,32
180,34
180,39
180,37
180,36
180,41
180,43
180,45
180,45
180,46
180,49
180,52
180,53
180,56
180,60
180,61
180,64
180,66
180,68
180,69
180,72
180,74
180,76
180,79
180,81
180,84
180,87
180,89
180,92
180,94
180,97
180,99
180,102
180,105
180,108
180,111
180,113
180,116
180,119
180,122
180,125
180,128
180,130
180,133
180,136
180,139
180,142
180,145
180,148
180,151
180,154
180,160
180,163
180,168
180,169
180,151
180,161
180,175
180,178
180,173
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,179
180,180
180,180
0,180
0,161
0,160
0,161
0,161
0,161
0,162
0,158
0,156
0,157
0,155
0,153
0,152
0,151
0,150
0,150
0,149
0,148
0,147
0,143
0,140
0,139
0,137
0,135
0,133
0,130
0,127
0,126
0,123
0,121
0,118
0,115
0,112
0,110
0,108
0,105
0,102
0,99
0,97
0,95
0,92
0,89
0,87
0,83
0,81
0,78
0,75
0,74
0,70
0,68
0,65
0,63
0,59
0,57
0,53
0,52
0,48
0,47
0,43
0,42
0,37
0,35
0,32
0,31
0,26
0,16
0,12
0,7
0,9
0,5
0,3
0,4
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
180,1
180,13
180,14
180,14
180,14
180,14
180,13
180,14
180,15
180,16
180,17
180,18
180,18
180,21
180,20
180,22
180,23
180,25
180,26
180,27
180,29
180,30
180,34
180,38
180,37
180,39
180,40
180,42
180,50
180,49
180,53
180,55
180,56
180,60
180,62
180,64
180,66
180,68
180,70
180,72
180,75
180,77
180,79
180,81
180,84
180,87
180,89
180,92
180,95
180,97
180,100
180,102
180,105
180,108
180,111
180,113
180,116
180,119
180,122
180,125
180,127
180,130
180,133
180,136
180,139
180,142
180,145
180,147
180,151
180,153
180,157
180,160
180,167
180,170
180,173
180,158
180,174
180,177
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
0,180
0,162
0,162
0,161
0,157
0,160
0,159
0,159
0,159
0,155
0,156
0,154
0,155
0,151
0,151
0,150
0,149
0,146
0,145
0,143
0,142
0,139
0,136
0,135
0,133
0,132
0,129
0,126
0,124
0,122
0,119
0,116
0,114
0,111
0,109
0,106
0,103
0,101
0,98
0,96
0,92
0,90
0,88
0,84
0,82
0,81
0,76
0,74
0,71
0,69
0,67
0,63
0,62
0,58
0,56
0,52
0,50
0,48
0,45
0,45
0,39
0,38
0,33
0,33
0,27
0,18
0,13
0,19
0,15
0,18
0,4
0,3
0,3
0,4
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
180,1
180,1
180,13
180,14
180,13
180,13
180,15
180,16
180,16
180,18
180,19
180,18
180,20
180,22
180,23
180,24
180,25
180,26
180,27
180,29
180,30
180,31
180,33
180,35
180,37
180,40
180,40
180,43
180,44
180,48
180,50
180,52
180,53
180,56
180,59
180,62
180,66
180,66
180,70
180,72
180,74
180,77
180,79
180,82
180,84
180,87
180,90
180,93
180,95
180,98
180,100
180,103
180,106
180,109
180,112
180,114
180,117
180,120
180,123
180,126
180,128
180,131
180,135
180,137
180,140
180,143
180,146
180,149
180,152
180,155
180,158
180,165
180,169
180,172
180,176
180,176
180,178
180,173
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
180,180
0,180
0,161
0,160
0,161
0,160
0,160
0,160
0,158
0,157
0,155
0,155
0,154
0,152
0,152
0,150
0,150
0,148
0,148
0,146
0,143
0,140
0,138
0,137
0,133
0,132
0,129
0,127
0,124
0,123
0,120
0,117
0,115
0,112
0,109
0,107
0,104
0,101
0,98
0,96
0,93
0,90
0,87
0,85
0,81
0,79
0,76
0,74
0,71
0,68
0,65
0,64
0,60
0,58
0,56
0,51
0,50
0,46
0,44
0,42
0,39
0,39
0,33
0,30
0,28
0,21
0,13
0,10
0,20
0,13
0,4
0,2
0,4
0,3
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
180,1
180,1
180,14
180,14
180,14
180,13
180,14
180,15
180,15
180,16
180,17
180,18
180,18
180,20
180,20
180,23
180,23
180,23
180,26
180,28
180,31
180,29
180,36
180,38
180,35
180,37
180,42
180,42
180,43
180,46
180,49
180,51
180,51
180,58
180,57
180,60
180,62
180,65
180,67
180,70
180,72
180,74
180,77
180,80
180,82
180,85
180,88
180,90
180,93
180,96
180,98
180,101
180,104
180,107
180,110
180,112
180,115
180,118
180,121
180,124
180,127
180,129
180,132
180,135
180,138
180,141
180,144
180,147
180,150
180,153
180,157
180,159
180,167
180,170
